Waktu Pesanan Dibuat,Jumlah,Returned Quantity,Total Pembayaran,Total Diskon,Ongkos Kirim Dibayar oleh Pembeli,Jumlah Terjual Bersih,Weekend
2025-04-01,0,0,0,0.0,0.0,0,0.0
2025-04-02,0,0,0,0.0,0.0,0,0.0
2025-04-03,0,0,0,0.0,0.0,0,0.0
2025-04-04,1,0,150145,0.0,2000.0,1,0.0
2025-04-05,2,0,44640,0.0,0.0,2,1.0
2025-04-06,2,0,57636,0.0,1000.0,2,1.0
2025-04-07,2,0,140343,0.0,10110.0,2,0.0
2025-04-08,2,0,82184,0.0,6600.0,2,0.0
2025-04-09,3,0,42653,0.0,0.0,3,0.0
2025-04-10,8,0,313820,0.0,10000.0,8,0.0
2025-04-11,1,0,20599,0.0,0.0,1,0.0
2025-04-12,3,0,65296,0.0,0.0,3,1.0
2025-04-13,2,1,60106,0.0,0.0,1,1.0
2025-04-14,3,0,92336,0.0,0.0,3,0.0
2025-04-15,3,0,106593,0.0,1000.0,3,0.0
2025-04-16,1,0,30120,0.0,8000.0,1,0.0
2025-04-17,2,0,26388,0.0,0.0,2,0.0
2025-04-18,8,0,151621,0.0,19700.0,8,0.0
2025-04-19,1,0,100606,0.0,0.0,1,1.0
2025-04-20,13,0,563287,0.0,37900.0,13,1.0
2025-04-21,33,4,640892,0.0,10000.0,29,0.0
2025-04-22,3,0,108560,0.0,6500.0,3,0.0
2025-04-23,2,0,80000,0.0,0.0,2,0.0
2025-04-24,0,0,0,0.0,0.0,0,0.0
2025-04-25,21,0,372055,0.0,36800.0,21,0.0
2025-04-26,9,0,120685,0.0,0.0,9,1.0
2025-04-27,1,0,66520,0.0,0.0,1,1.0
2025-04-28,1,0,49500,0.0,0.0,1,0.0
2025-04-29,3,0,159768,0.0,11300.0,3,0.0
2025-04-30,0,0,0,0.0,0.0,0,0.0
2025-05-01,3,0,49736,0.0,1000.0,3,0.0
2025-05-02,2,0,23360,0.0,0.0,2,0.0
2025-05-03,2,0,65946,0.0,0.0,2,1.0
2025-05-04,1,0,41040,0.0,0.0,1,1.0
2025-05-05,3,1,50116,0.0,0.0,2,0.0
2025-05-06,3,0,69140,0.0,8800.0,3,0.0
2025-05-07,6,0,332112,0.0,3676.0,6,0.0
2025-05-08,0,0,0,0.0,0.0,0,0.0
2025-05-09,0,0,0,0.0,0.0,0,0.0
2025-05-10,2,0,75875,0.0,400000.0,2,1.0
2025-05-11,9,1,142739,0.0,14400.0,8,1.0
2025-05-12,3,2,36900,0.0,5400.0,1,0.0
2025-05-13,1,0,49000,0.0,0.0,1,0.0
2025-05-14,4,0,281520,0.0,5000.0,4,0.0
2025-05-15,0,0,0,0.0,0.0,0,0.0
2025-05-16,3,0,68900,0.0,0.0,3,0.0
2025-05-17,116,25,1370721,0.0,192000.0,91,1.0
2025-05-18,0,0,0,0.0,0.0,0,0.0
2025-05-19,1,0,93920,0.0,2000.0,1,0.0
2025-05-20,3,0,167000,0.0,0.0,3,0.0
2025-05-21,0,0,0,0.0,0.0,0,0.0
2025-05-22,0,0,0,0.0,0.0,0,0.0
2025-05-23,0,0,0,0.0,0.0,0,0.0
2025-05-24,2,2,0,0.0,0.0,0,1.0
2025-05-25,2,2,41032,0.0,0.0,0,1.0
2025-05-26,3,1,69579,0.0,0.0,2,0.0
2025-05-27,0,0,0,0.0,0.0,0,0.0
2025-05-28,0,0,0,0.0,0.0,0,0.0
2025-05-29,0,0,0,0.0,0.0,0,0.0
2025-05-30,1,0,18000,0.0,1000.0,1,0.0
2025-05-31,0,0,0,0.0,0.0,0,0.0
2025-06-01,2,0,113180,0.0,4000.0,2,1.0
2025-06-02,0,0,0,0.0,0.0,0,0.0
2025-06-03,0,0,0,0.0,0.0,0,0.0
2025-06-04,3,0,69800,0.0,0.0,3,0.0
2025-06-05,3,2,142600,0.0,28500.0,1,0.0
2025-06-06,4,0,122609,0.0,2000.0,4,0.0
2025-06-07,1,0,100800,0.0,0.0,1,1.0
2025-06-08,0,0,0,0.0,0.0,0,0.0
2025-06-09,2,0,48500,0.0,0.0,2,0.0
2025-06-10,0,0,0,0.0,0.0,0,0.0
2025-06-11,0,0,0,0.0,0.0,0,0.0
2025-06-12,3,1,62141,0.0,0.0,2,0.0
2025-06-13,1,0,49000,0.0,12000.0,1,0.0
2025-06-14,3,0,123300,0.0,25800.0,3,1.0
2025-06-15,2,0,27800,0.0,0.0,2,1.0
2025-06-16,2,0,46616,0.0,0.0,2,0.0
2025-06-17,2,0,29500,0.0,0.0,2,0.0
2025-06-18,0,0,0,0.0,0.0,0,0.0
2025-06-19,0,0,0,0.0,0.0,0,0.0
2025-06-20,0,0,0,0.0,0.0,0,0.0
2025-06-21,2,0,92000,0.0,0.0,2,1.0
2025-06-22,0,0,0,0.0,0.0,0,0.0
2025-06-23,203,8,7015643,0.0,51000.0,195,0.0
2025-06-24,1,0,291500,0.0,48000.0,1,0.0
2025-06-25,1,1,0,0.0,0.0,0,0.0
2025-06-26,0,0,0,0.0,0.0,0,0.0
2025-06-27,0,0,0,0.0,0.0,0,0.0
2025-06-28,3,0,35804,0.0,1000.0,3,1.0
2025-06-29,2,0,83525,0.0,0.0,2,1.0
2025-06-30,1,0,27400,0.0,0.0,1,0.0
2025-07-01,0,0,0,0.0,0.0,0,0.0
2025-07-02,0,0,0,0.0,0.0,0,0.0
2025-07-03,0,0,0,0.0,0.0,0,0.0
2025-07-04,0,0,0,0.0,0.0,0,0.0
2025-07-05,0,0,0,0.0,0.0,0,0.0
2025-07-06,0,0,0,0.0,0.0,0,0.0
2025-07-07,0,0,0,0.0,0.0,0,0.0
2025-07-08,0,0,0,0.0,0.0,0,0.0
2025-07-09,0,0,0,0.0,0.0,0,0.0
2025-07-10,0,0,0,0.0,0.0,0,0.0
2025-07-11,0,0,0,0.0,0.0,0,0.0
2025-07-12,0,0,0,0.0,0.0,0,0.0
2025-07-13,0,0,0,0.0,0.0,0,0.0
2025-07-14,0,0,0,0.0,0.0,0,0.0
2025-07-15,0,0,0,0.0,0.0,0,0.0
2025-07-16,0,0,0,0.0,0.0,0,0.0
2025-07-17,0,0,0,0.0,0.0,0,0.0
2025-07-18,0,0,0,0.0,0.0,0,0.0
2025-07-19,0,0,0,0.0,0.0,0,0.0
2025-07-20,0,0,0,0.0,0.0,0,0.0
2025-07-21,0,0,0,0.0,0.0,0,0.0
2025-07-22,0,0,0,0.0,0.0,0,0.0
2025-07-23,0,0,0,0.0,0.0,0,0.0
2025-07-24,0,0,0,0.0,0.0,0,0.0
2025-07-25,0,0,0,0.0,0.0,0,0.0
2025-07-26,0,0,0,0.0,0.0,0,0.0
2025-07-27,0,0,0,0.0,0.0,0,0.0
2025-07-28,0,0,0,0.0,0.0,0,0.0
2025-07-29,0,0,0,0.0,0.0,0,0.0
2025-07-30,0,0,0,0.0,0.0,0,0.0
2025-07-31,0,0,0,0.0,0.0,0,0.0
2025-08-01,9,0,490616,0.0,0.0,9,0.0
2025-08-02,0,0,0,0.0,0.0,0,0.0
2025-08-03,1,0,39900,0.0,0.0,1,1.0
2025-08-04,8,0,100500,0.0,0.0,8,0.0
2025-08-05,37,0,969420,0.0,30000.0,37,0.0
2025-08-06,2,0,18000,0.0,0.0,2,0.0
2025-08-07,2,0,101525,0.0,0.0,2,0.0
2025-08-08,1,0,36500,0.0,3500.0,1,0.0
2025-08-09,1,0,23500,0.0,0.0,1,1.0
2025-08-10,1,0,13500,0.0,0.0,1,1.0
2025-08-11,32,0,559900,0.0,117300.0,32,0.0
2025-08-12,0,0,0,0.0,0.0,0,0.0
2025-08-13,4,0,80900,0.0,0.0,4,0.0
2025-08-14,2,0,59500,0.0,0.0,2,0.0
2025-08-15,0,0,0,0.0,0.0,0,0.0
2025-08-16,6,0,63500,0.0,0.0,6,1.0
2025-08-17,4,0,58000,0.0,0.0,4,1.0
2025-08-18,0,0,0,0.0,0.0,0,0.0
2025-08-19,1,0,11500,0.0,0.0,1,0.0
2025-08-20,4,0,163850,0.0,5600.0,4,0.0
2025-08-21,3,0,167034,0.0,48500.0,3,0.0
2025-08-22,1,0,101519,0.0,9413.0,1,0.0
2025-08-23,1,0,20000,0.0,0.0,1,1.0
2025-08-24,0,0,0,0.0,0.0,0,0.0
2025-08-25,0,0,0,0.0,0.0,0,0.0
2025-08-26,1,0,17500,0.0,0.0,1,0.0
2025-08-27,3,0,27000,0.0,0.0,3,0.0
2025-08-28,2,1,55004,0.0,3500.0,1,0.0
2025-08-29,0,0,0,0.0,0.0,0,0.0
2025-08-30,10,0,135500,0.0,5000.0,10,1.0
2025-08-31,1,0,107340,0.0,3500.0,1,1.0
2025-09-01,0,0,0,0.0,0.0,0,0.0
2025-09-02,0,0,0,0.0,0.0,0,0.0
2025-09-03,2,0,61901,0.0,0.0,2,0.0
2025-09-04,1,0,43000,0.0,0.0,1,0.0
2025-09-05,0,0,0,0.0,0.0,0,0.0
2025-09-06,2,0,68775,0.0,0.0,2,1.0
2025-09-07,1,0,42500,0.0,0.0,1,1.0
2025-09-08,1,0,39500,0.0,3500.0,1,0.0
2025-09-09,10,0,325905,0.0,113792.0,10,0.0
2025-09-10,0,0,0,0.0,0.0,0,0.0
2025-09-11,1,0,36653,0.0,0.0,1,0.0
2025-09-12,2,0,154800,0.0,21000.0,2,0.0
2025-09-13,0,0,0,0.0,0.0,0,0.0
2025-09-14,2,0,56500,0.0,0.0,2,1.0
2025-09-15,3,0,222229,0.0,13500.0,3,0.0
2025-09-16,0,0,0,0.0,0.0,0,0.0
2025-09-17,1,0,85500,0.0,3500.0,1,0.0
2025-09-18,0,0,0,0.0,0.0,0,0.0
2025-09-19,0,0,0,0.0,0.0,0,0.0
2025-09-20,1,0,13667,0.0,0.0,1,1.0
2025-09-21,1,0,111356,0.0,0.0,1,1.0
2025-09-22,3,1,480240,0.0,19000.0,2,0.0
2025-09-23,14,1,314772,0.0,0.0,13,0.0
2025-09-24,0,0,0,0.0,0.0,0,0.0
2025-09-25,0,0,0,0.0,0.0,0,0.0
2025-09-26,62,0,931222,0.0,78500.0,62,0.0
2025-09-27,4,0,58000,0.0,0.0,4,1.0
2025-09-28,0,0,0,0.0,0.0,0,0.0
2025-09-29,0,0,0,0.0,0.0,0,0.0
2025-09-30,1,0,52000,0.0,0.0,1,0.0
2025-10-01,0,0,0,0.0,0.0,0,0.0
2025-10-02,1,0,345300,0.0,60700.0,1,0.0
2025-10-03,7,0,80900,0.0,0.0,7,0.0
2025-10-04,6,0,293206,0.0,0.0,6,1.0
2025-10-05,1,0,22900,0.0,0.0,1,1.0
2025-10-06,3,0,146801,0.0,7001.0,3,0.0
2025-10-07,0,0,0,0.0,0.0,0,0.0
2025-10-08,2,0,2314501,0.0,118501.0,2,0.0
2025-10-09,0,0,0,0.0,0.0,0,0.0
2025-10-10,0,0,0,0.0,0.0,0,0.0
2025-10-11,4,0,35500,0.0,0.0,4,1.0
2025-10-12,0,0,0,0.0,0.0,0,0.0
2025-10-13,1,0,37700,0.0,0.0,1,0.0
2025-10-14,0,0,0,0.0,0.0,0,0.0
2025-10-15,0,0,0,0.0,0.0,0,0.0
2025-10-16,0,0,0,0.0,0.0,0,0.0
2025-10-17,5,0,89500,0.0,5000.0,5,0.0
2025-10-18,0,0,0,0.0,0.0,0,0.0
2025-10-19,4,0,93400,0.0,0.0,4,1.0
2025-10-20,0,0,0,0.0,0.0,0,0.0
2025-10-21,7,0,97400,0.0,10000.0,7,0.0
2025-10-22,0,0,0,0.0,0.0,0,0.0
2025-10-23,0,0,0,0.0,0.0,0,0.0
2025-10-24,3,0,121638,0.0,11999.0,3,0.0
2025-10-25,1,0,14500,0.0,0.0,1,1.0
2025-10-26,0,0,0,0.0,0.0,0,0.0
2025-10-27,1,0,32440,0.0,0.0,1,0.0
2025-10-28,0,0,0,0.0,0.0,0,0.0
2025-10-29,1,0,27000,0.0,0.0,1,0.0
2025-10-30,0,0,0,0.0,0.0,0,0.0
2025-10-31,1,0,12500,0.0,0.0,1,0.0
2025-11-01,1,0,156830,0.0,0.0,1,1.0
2025-11-02,2,0,89722,0.0,0.0,2,1.0
2025-11-03,0,0,0,0.0,0.0,0,0.0
2025-11-04,103,0,1415660,0.0,0.0,103,0.0
2025-11-05,1,0,10500,0.0,0.0,1,0.0
2025-11-06,1,0,47900,0.0,0.0,1,0.0
2025-11-07,0,0,0,0.0,0.0,0,0.0
2025-11-08,1,0,42500,0.0,0.0,1,1.0
2025-11-09,0,0,0,0.0,0.0,0,0.0
2025-11-10,0,0,0,0.0,0.0,0,0.0
2025-11-11,2,0,89090,0.0,0.0,2,0.0
2025-11-12,0,0,0,0.0,0.0,0,0.0
2025-11-13,0,0,0,0.0,0.0,0,0.0
2025-11-14,2,0,71597,0.0,1700.0,2,0.0
2025-11-15,0,0,0,0.0,0.0,0,0.0
2025-11-16,4,0,159296,4000.0,0.0,4,1.0
2025-11-17,0,0,0,0.0,0.0,0,0.0
2025-11-18,0,0,0,0.0,0.0,0,0.0
2025-11-19,1,0,10500,0.0,0.0,1,0.0
2025-11-20,1,0,10000,0.0,0.0,1,0.0
2025-11-21,1,0,94368,0.0,0.0,1,0.0
2025-11-22,2,0,44799,0.0,10800.0,2,1.0
2025-11-23,0,0,0,0.0,0.0,0,0.0
2025-11-24,0,0,0,0.0,0.0,0,0.0
2025-11-25,1,1,0,0.0,0.0,0,0.0
